"h [mm]","w [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(1,2)) []","dB(S(2,2)) []"
0.2,0.05,18.3375,-10.7859247323981,-0.877971384915545,-0.877971384915545,-10.7859340402285
0.2,0.05,18.385,-10.8627618296937,-0.87246047869742,-0.87246047869742,-10.8627711485355
0.2,0.05,18.4325,-10.9407846926083,-0.866983545151034,-0.866983545151034,-10.9407940195226
0.2,0.05,18.48,-11.0200163920834,-0.861542089503931,-0.861542089503931,-11.020025723956
0.2,0.05,18.5275,-11.1004807242384,-0.856137622844589,-0.856137622844589,-11.1004900577689
0.2,0.05,18.575,-11.1822022424694,-0.85077166189764,-0.85077166189764,-11.1822115741595
0.2,0.05,18.6225,-11.2652062913812,-0.845445728792919,-0.845445728792919,-11.2652156175222
0.2,0.05,18.67,-11.3495190426781,-0.840161350828429,-0.840161350828429,-11.3495283593371
0.2,0.05,18.7175,-11.4351675331499,-0.834920060227065,-0.834920060227065,-11.4351768361553
0.2,0.05,18.765,-11.5221797048999,-0.829723393887158,-0.829723393887158,-11.5221889898256
0.2,0.05,18.8125,-11.6105844479741,-0.824572893126848,-0.824572893126848,-11.6105937101225
0.2,0.05,18.86,-11.7004116455636,-0.819470103422187,-0.819470103422187,-11.700420879947
0.2,0.05,18.9075,-11.7916922219686,-0.81441657413909,-0.81441657413909,-11.7917014232895
0.2,0.05,18.955,-11.8844581935251,-0.809413858259006,-0.809413858259006,-11.8844673561547
0.2,0.05,19.0025,-11.9787427227169,-0.804463512098444,-0.804463512098444,-11.9787518406715
0.2,0.05,19.05,-12.0745801757109,-0.79956709502224,-0.79956709502224,-12.0745892426267
0.2,0.05,19.0975,-12.1720061835786,-0.794726169150738,-0.794726169150738,-12.1720151926844
0.2,0.05,19.145,-12.2710577074878,-0.78994229906072,-0.78994229906072,-12.2710666515749
0.2,0.05,19.1925,-12.3717731081749,-0.785217051480317,-0.785217051480317,-12.3717819795649
0.2,0.05,19.24,-12.4741922200381,-0.780551994977765,-0.780551994977765,-12.4742010105475
0.2,0.05,19.2875,-12.578356430221,-0.775948699644152,-0.775948699644152,-12.5783651311227
0.2,0.05,19.335,-12.6843087630951,-0.771408736770189,-0.771408736770189,-12.6843173650766
0.2,0.05,19.3825,-12.7920939705841,-0.766933678516996,-0.766933678516996,-12.7921024637016
0.2,0.05,19.43,-12.9017586288201,-0.762525097581108,-0.762525097581108,-12.9017670024486
0.2,0.05,19.4775,-13.0133512416686,-0.758184566853559,-0.758184566853559,-13.0133594844471
0.2,0.05,19.525,-13.1269223517121,-0.753913659073347,-0.753913659073347,-13.1269304514835
0.2,0.05,19.5725,-13.2425246593435,-0.74971394647518,-0.74971394647518,-13.2425326030893
0.2,0.05,19.62,-13.3602131506878,-0.745587000431703,-0.745587000431703,-13.3602209244555
0.2,0.05,19.6675,-13.4800452351433,-0.741534391090264,-0.741534391090264,-13.4800528239675
0.2,0.05,19.715,-13.6020808934216,-0.737557687004278,-0.737557687004278,-13.6020882812361
0.2,0.05,19.7625,-13.7263828370561,-0.733658454759434,-0.733658454759434,-13.7263900065984
0.2,0.05,19.81,-13.8530166804584,-0.72983825859469,-0.72983825859469,-13.8530236131631
0.2,0.05,19.8575,-13.9820511267209,-0.726098660018281,-0.726098660018281,-13.9820578026025
0.2,0.05,19.905,-14.1135581684979,-0.722441217418909,-0.722441217418909,-14.113564566021
0.2,0.05,19.9525,-14.2476133054533,-0.718867485672144,-0.718867485672144,-14.247619401389
0.2,0.05,20,-14.3842957799346,-0.715379015742256,-0.715379015742258,-14.3843015492003
0.5,0.05,1,-14.6951775581686,-0.262255184037265,-0.262255184037265,-14.695178328518
0.5,0.05,1.0475,-14.3156978767457,-0.27835491112175,-0.27835491112175,-14.3156985738492
0.5,0.05,1.095,-13.9546410441055,-0.295067013536521,-0.295067013536521,-13.9546416832936
0.5,0.05,1.1425,-13.610499929546,-0.312379064300321,-0.312379064300322,-13.6105005240224
0.5,0.05,1.19,-13.2819499330687,-0.330278639664367,-0.330278639664369,-13.2819504940727
0.5,0.05,1.2375,-12.9678205010481,-0.348753302388517,-0.348753302388523,-12.9678210380392
0.5,0.05,1.285,-12.667071953784,-0.367790586559246,-0.367790586559255,-12.6670724746355
0.5,0.05,1.3325,-12.378776486209,-0.387377984504235,-0.387377984504246,-12.378776997399
0.5,0.05,1.38,-12.1021024770764,-0.407502936139479,-0.40750293613949,-12.1021029838714
0.5,0.05,1.4275,-11.8363014431919,-0.428152820909016,-0.428152820909031,-11.8363019498172
0.5,0.05,1.475,-11.5806971247535,-0.449314952341344,-0.449314952341362,-11.5806976345496
0.5,0.05,1.5225,-11.3346763001345,-0.470976575145231,-0.470976575145255,-11.3346768156972
0.5,0.05,1.57,-11.0976810136089,-0.493124864695735,-0.49312486469576,-11.0976815369144
0.5,0.05,1.6175,-10.8692019647122,-0.515746928713382,-0.515746928713411,-10.869202497226
0.5,0.05,1.665,-10.6487728582737,-0.538829810911003,-0.538829810911034,-10.6487734010464
0.5,0.05,1.7125,-10.4359655533412,-0.562360496368944,-0.562360496368978,-10.4359661070902
0.5,0.05,1.76,-10.2303858799455,-0.586325918396998,-0.586325918397034,-10.2303864451256
0.5,0.05,1.8075,-10.0316700169183,-0.610712966646993,-0.610712966647029,-10.0316705937812
0.5,0.05,1.855,-9.83948134326373,-0.635508496251257,-0.635508496251297,-9.83948193190794
0.5,0.05,1.9025,-9.65350769100963,-0.660699337777175,-0.660699337777219,-9.65350829142276
0.5,0.05,1.95,-9.47345893987618,-0.686272307805036,-0.686272307805078,-9.47345955196948
0.5,0.05,1.9975,-9.29906490413498,-0.712214219954558,-0.7122142199546,-9.29906552777192
0.5,0.05,2.045,-9.1300734701971,-0.738511896203767,-0.738511896203811,-9.13007410521648
0.5,0.05,2.0925,-8.96624895013778,-0.765152178361742,-0.765152178361784,-8.96624959637235
0.5,0.05,2.14,-8.80737062184371,-0.792121939573855,-0.792121939573897,-8.80737127913483
0.5,0.05,2.1875,-8.65323143098627,-0.81940809575418,-0.819408095754222,-8.65323209919536
0.5,0.05,2.235,-8.50363683376714,-0.846997616854572,-0.846997616854615,-8.50363751278435
0.5,0.05,2.2825,-8.35840376249602,-0.874877537893503,-0.874877537893545,-8.35840445224654
0.5,0.05,2.33,-8.21735969866014,-0.903034969680064,-0.903034969680104,-8.2173603991087
0.5,0.05,2.3775,-8.08034184032561,-0.931457109179638,-0.931457109179675,-8.08034255147935
0.5,0.05,2.425,-7.9471963525446,-0.960131249477666,-0.960131249477704,-7.94719707445472
0.5,0.05,2.4725,-7.81777769099135,-0.989044789306744,-0.989044789306781,-7.81777842375365
0.5,0.05,2.52,-7.69194799036226,-1.01818524211008,-1.01818524211011,-7.69194873411695
0.5,0.05,2.5675,-7.56957651019115,-1.04754024462123,-1.04754024462127,-7.56957726512196
0.5,0.05,2.615,-7.45053913168164,-1.07709756494604,-1.07709756494607,-7.45053989801446
0.5,0.05,2.6625,-7.33471789997252,-1.10684511013794,-1.10684511013797,-7.33471867797371
0.5,0.05,2.71,-7.22200060695003,-1.13677093326244,-1.13677093326247,-7.22200139692439
0.5,0.05,2.7575,-7.11228041032089,-1.16686323995031,-1.16686323995034,-7.11228121260953
0.5,0.05,2.805,-7.00545548517851,-1.19711039444278,-1.1971103944428,-7.00545630015659
0.5,0.05,2.8525,-6.90142870474199,-1.22750092513446,-1.22750092513448,-6.90142953281641
0.5,0.05,2.9,-6.80010734733649,-1.25802352962263,-1.25802352962265,-6.80010818894357
0.5,0.05,2.9475,-6.70140282702052,-1.28866707927327,-1.28866707927328,-6.70140368262373
0.5,0.05,2.995,-6.6052304455602,-1.31942062331611,-1.31942062331613,-6.60523131564798
0.5,0.05,3.0425,-6.51150916370696,-1.35027339248229,-1.35027339248231,-6.51151004879059
0.5,0.05,3.09,-6.42016138996002,-1.38121480219948,-1.38121480219949,-6.42016229057159
0.5,0.05,3.1375,-6.33111278519187,-1.41223445536005,-1.41223445536006,-6.33111370188241
0.5,0.05,3.185,-6.24429208168835,-1.44332214467889,-1.4433221446789,-6.24429301502604
0.5,0.05,3.2325,-6.15963091530703,-1.47446785465753,-1.47446785465753,-6.15963186587556
0.5,0.05,3.28,-6.07706366959246,-1.50566176317202,-1.50566176317202,-6.0770646379895
0.5,0.05,3.3275,-5.99652733080538,-1.53689424270199,-1.53689424270199,-5.9965283176412
0.5,0.05,3.375,-5.91796135292848,-1.5681558612184,-1.5681558612184,-5.91796235882466
0.5,0.05,3.4225,-5.84130753180447,-1.5994373827476,-1.5994373827476,-5.84130855739277
0.5,0.05,3.47,-5.7665098876452,-1.63072976762909,-1.63072976762908,-5.76651093356654
0.5,0.05,3.5175,-5.69351455522447,-1.66202417248414,-1.66202417248414,-5.69351562212801
0.5,0.05,3.565,-5.62226968113271,-1.69331194991243,-1.69331194991242,-5.622270769675
0.5,0.05,3.6125,-5.55272532753053,-1.72458464793307,-1.72458464793306,-5.55272643837487
0.5,0.05,3.66,-5.4848333818909,-1.75583400918655,-1.75583400918654,-5.48483451570663
0.5,0.05,3.7075,-5.41854747226604,-1.78705196991325,-1.78705196991324,-5.41854862972809
0.5,0.05,3.755,-5.35382288765797,-1.81823065872407,-1.81823065872406,-5.35382406944633
0.5,0.05,3.8025,-5.29061650310897,-1.84936239517798,-1.84936239517797,-5.29061770990835
0.5,0.05,3.85,-5.22888670916239,-1.880439688181,-1.88043968818099,-5.22888794166189
0.5,0.05,3.8975,-5.16859334537486,-1.9114552342205,-1.91145523422049,-5.16859460426771
0.5,0.05,3.945,-5.1096976375884,-1.94240191544821,-1.94240191544819,-5.10969892357176
0.5,0.05,3.9925,-5.052162138696,-1.97327279762471,-1.9732727976247,-5.05216345247081
0.5,0.05,4.04,-4.99595067265652,-2.00406112793789,-2.00406112793788,-4.99595201492736
0.5,0.05,4.0875,-4.94102828153519,-2.03476033270695,-2.03476033270694,-4.94102965301022
0.5,0.05,4.135,-4.88736117536439,-2.06536401498328,-2.06536401498327,-4.88736257675533
0.5,0.05,4.1825,-4.8349166846361,-2.09586595205895,-2.09586595205894,-4.83491811665818
0.5,0.05,4.23,-4.78366321525249,-2.12626009289288,-2.12626009289286,-4.78366467862448
0.5,0.05,4.2775,-4.73357020577486,-2.1565405554644,-2.15654055546438,-4.7335717012191
0.5,0.05,4.325,-4.68460808682383,-2.18670162406341,-2.1867016240634,-4.68460961506629
0.5,0.05,4.3725,-4.63674824249477,-2.21673774652567,-2.21673774652565,-4.6367498042651
0.5,0.05,4.42,-4.58996297366319,-2.24664353142139,-2.24664353142137,-4.58996456969482
0.5,0.05,4.4675,-4.54422546306396,-2.27641374520499,-2.27641374520497,-4.54422709409416
0.5,0.05,4.515,-4.49950974203707,-2.30604330933302,-2.306043309333,-4.49951140880705
0.5,0.05,4.5625,-4.45579065884048,-2.33552729735719,-2.33552729735717,-4.45579236209553
0.5,0.05,4.61,-4.41304384843793,-2.36486093199881,-2.36486093199879,-4.41304558892745
0.5,0.05,4.6575,-4.37124570367593,-2.39403958221069,-2.39403958221067,-4.37124748215361
0.5,0.05,4.705,-4.33037334777069,-2.42305876023184,-2.42305876023182,-4.33037516499456
0.5,0.05,4.7525,-4.29040460803075,-2.45191411864044,-2.45191411864042,-4.29040646476331
0.5,0.05,4.8,-4.25131799074678,-2.48060144740961,-2.48060144740959,-4.25131988775509
0.5,0.05,4.8475,-4.21309265718414,-2.50911667097066,-2.50911667097064,-4.21309459523992
0.5,0.05,4.895,-4.17570840061865,-2.53745584528783,-2.53745584528781,-4.17571038049838
0.5,0.05,4.9425,-4.13914562435953,-2.56561515494831,-2.56561515494829,-4.13914764684455
0.5,0.05,4.99,-4.10338532070762,-2.59359091027119,-2.59359091027117,-4.10338738658419
0.5,0.05,5.0375,-4.06840905079987,-2.62137954443838,-2.62137954443837,-4.06841116085928
0.5,0.05,5.085,-4.03419892529469,-2.64897761065063,-2.64897761065061,-4.03420108033329
0.5,0.05,5.1325,-4.00073758585523,-2.6763817793111,-2.67638177931108,-4.00073978667456
0.5,0.05,5.18,-3.96800818739076,-2.70358883523922,-2.70358883523921,-3.96801043479756
0.5,0.05,5.2275,-3.93599438101836,-2.73059567491682,-2.7305956749168,-3.93599667582465
0.5,0.05,5.275,-3.90468029770975,-2.75739930376855,-2.75739930376854,-3.90468264073288
0.5,0.05,5.3225,-3.87405053259005,-2.78399683347853,-2.78399683347851,-3.87405292465275
0.5,0.05,5.37,-3.84409012985735,-2.81038547934459,-2.81038547934457,-3.84409257178774
0.5,0.05,5.4175,-3.81478456829365,-2.83656255767175,-2.83656255767174,-3.81478706092531
0.5,0.05,5.465,-3.78611974733959,-2.86252548320595,-2.86252548320594,-3.78612229151154
0.5,0.05,5.5125,-3.75808197370687,-2.88827176660926,-2.88827176660924,-3.75808457026365
0.5,0.05,5.56,-3.73065794850388,-2.91379901197743,-2.91379901197742,-3.7306605982955
0.5,0.05,5.6075,-3.70383475485117,-2.93910491440061,-2.93910491440059,-3.70383745873317
0.5,0.05,5.655,-3.677599845965,-2.96418725756778,-2.96418725756777,-3.67760260479843
0.5,0.05,5.7025,-3.65194103368819,-2.98904391141562,-2.98904391141561,-3.65194384833961
0.5,0.05,5.75,-3.62684647744866,-3.013672829822,-3.01367282982199,-3.62684934879012
0.5,0.05,5.7975,-3.60230467362712,-3.03807204834457,-3.03807204834456,-3.60230760253619
0.5,0.05,5.845,-3.5783044453164,-3.06223968200465,-3.06223968200463,-3.57830743267615
0.5,0.05,5.8925,-3.55483493245575,-3.08617392311642,-3.08617392311641,-3.55483797915465
0.5,0.05,5.94,-3.53188558232415,-3.10987303916163,-3.10987303916162,-3.53188868925617
0.5,0.05,5.9875,-3.50944614037803,-3.13333537070958,-3.13333537070957,-3.50944930844253
0.5,0.05,6.035,-3.48750664141876,-3.15655932938249,-3.15655932938248,-3.4875098715205
0.5,0.05,6.0825,-3.46605740107674,-3.17954339586592,-3.17954339586592,-3.46606069412581
0.5,0.05,6.13,-3.44508900759898,-3.20228611796404,-3.20228611796403,-3.4450923645108
0.5,0.05,6.1775,-3.42459231392819,-3.22478610869949,-3.22478610869949,-3.42459573562348
0.5,0.05,6.225,-3.4045584300616,-3.24704204445757,-3.24704204445757,-3.40456191746631
0.5,0.05,6.2725,-3.38497871567856,-3.26905266317415,-3.26905266317415,-3.38498226972383
0.5,0.05,6.32,-3.36584477302628,-3.29081676256713,-3.29081676256713,-3.36584839464841
0.5,0.05,6.3675,-3.34714844005377,-3.31233319841086,-3.31233319841086,-3.34715213019418
0.5,0.05,6.415,-3.32888178378441,-3.33360088285303,-3.33360088285303,-3.32888554338957
0.5,0.05,6.4625,-3.31103709391792,-3.35461878277358,-3.35461878277357,-3.31104092393933
0.5,0.05,6.51,-3.2936068766532,-3.37538591818498,-3.37538591818498,-3.29361077804732
0.5,0.05,6.5575,-3.27658384872353,-3.39590136067347,-3.39590136067347,-3.27658782245174
0.5,0.05,6.605,-3.2599609316364,-3.41616423188048,-3.41616423188048,-3.25996497866493
0.5,0.05,6.6525,-3.24373124611021,-3.43617370202381,-3.43617370202381,-3.2437353674101
0.5,0.05,6.7,-3.22788810670073,-3.4559289884578,-3.4559289884578,-3.22789230324779
0.5,0.05,6.7475,-3.21242501661032,-3.47542935427202,-3.47542935427202,-3.21242928938506
0.5,0.05,6.795,-3.19733566267337,-3.49467410692767,-3.49467410692767,-3.19734001266094
0.5,0.05,6.8425,-3.18261391051149,-3.51366259693118,-3.51366259693117,-3.18261833870163
0.5,0.05,6.89,-3.16825379985253,-3.53239421654431,-3.5323942165443,-3.16825830723953
0.5,0.05,6.9375,-3.15424954000756,-3.55086839853007,-3.55086839853007,-3.1542541275902
0.5,0.05,6.985,-3.1405955055003,-3.56908461493388,-3.56908461493387,-3.14060017428177
0.5,0.05,7.0325,-3.12728623184355,-3.58704237589915,-3.58704237589915,-3.12729098283143
0.5,0.05,7.08,-3.11431641145777,-3.60474122851689,-3.60474122851689,-3.11432124566394
0.5,0.05,7.1275,-3.10168088972664,-3.6221807557084,-3.62218075570839,-3.10168580816727
0.5,0.05,7.175,-3.08937466118515,-3.63936057514056,-3.63936057514056,-3.0893796648806
0.5,0.05,7.2225,-3.0773928658356,-3.65628033817312,-3.65628033817311,-3.07739795581038
0.5,0.05,7.27,-3.06573078558725,-3.6729397288371,-3.6729397288371,-3.06573596286998
0.5,0.05,7.3175,-3.0543838408155,-3.68933846284399,-3.689338462844,-3.05438910643885
0.5,0.05,7.365,-3.04334758703666,-3.70547628662482,-3.70547628662482,-3.04335294203727
0.5,0.05,7.4125,-3.03261771169436,-3.72135297639864,-3.72135297639864,-3.03262315711283
0.5,0.05,7.46,-3.02219003105428,-3.73696833726983,-3.73696833726983,-3.02219556793506
0.5,0.05,7.5075,-3.01206048720329,-3.75232220235343,-3.75232220235343,-3.01206611659467
0.5,0.05,7.555,-3.00222514514993,-3.76741443192814,-3.76741443192813,-3.00223086810399
0.5,0.05,7.6025,-2.99268019002301,-3.78224491261616,-3.78224491261616,-2.99268600759554
0.5,0.05,7.65,-2.98342192436496,-3.79681355658954,-3.79681355658954,-2.98342783761541
0.5,0.05,7.6975,-2.97444676551731,-3.81112030080223,-3.81112030080223,-2.97445277550874
0.5,0.05,7.745,-2.96575124309513,-3.82516510624738,-3.82516510624738,-2.96575735089418
0.5,0.05,7.7925,-2.95733199654798,-3.83894795723941,-3.83894795723941,-2.95733820322477
0.5,0.05,7.84,-2.94918577280443,-3.85246886072019,-3.85246886072019,-2.94919207943255
0.5,0.05,7.8875,-2.94130942399787,-3.8657278455888,-3.8657278455888,-2.94131583165432
0.5,0.05,7.935,-2.93369990527108,-3.87872496205454,-3.87872496205454,-2.93370641503619
0.5,0.05,7.9825,-2.92635427265717,-3.89146028101235,-3.89146028101235,-2.92636088561455
0.5,0.05,8.03,-2.9192696810347,-3.90393389344055,-3.90393389344055,-2.91927639827124
0.5,0.05,8.0775,-2.91244338215491,-3.91614590982006,-3.91614590982006,-2.91245020476064
0.5,0.05,8.125,-2.90587272273877,-3.92809645957483,-3.92809645957483,-2.90587965180687
0.5,0.05,8.1725,-2.89955514264212,-3.93978569053298,-3.93978569053298,-2.89956217926884
0.5,0.05,8.22,-2.89348817308672,-3.95121376840818,-3.95121376840818,-2.89349531837134
0.5,0.05,8.2675,-2.88766943495565,-3.96238087630085,-3.96238087630085,-2.88767669000039
0.5,0.05,8.315,-2.88209663715102,-3.97328721421874,-3.97328721421874,-2.88210400306102
0.5,0.05,8.3625,-2.87676757501256,-3.98393299861647,-3.98393299861647,-2.87677505289579
0.5,0.05,8.41,-2.87168012879524,-3.9943184619537,-3.9943184619537,-2.87168771976247
0.5,0.05,8.4575,-2.86683226220447,-4.00444385227142,-4.00444385227142,-2.8668399673692
0.5,0.05,8.505,-2.86222202098741,-4.01430943278606,-4.01430943278606,-2.86222984146581
0.5,0.05,8.5525,-2.85784753157886,-4.02391548150108,-4.02391548150108,-2.85785546848969
0.5,0.05,8.6,-2.85370699980039,-4.03326229083557,-4.03326229083557,-2.85371505426496
0.5,0.05,8.6475,-2.84979870961139,-4.04235016726959,-4.04235016726959,-2.84980688275347
0.5,0.05,8.695,-2.84612102191081,-4.05117943100594,-4.05117943100594,-2.84612931485659
0.5,0.05,8.7425,-2.84267237338824,-4.05975041564799,-4.05975041564799,-2.84268078726625
0.5,0.05,8.79,-2.83945127542334,-4.06806346789318,-4.06806346789318,-2.83945981136437
0.5,0.05,8.8375,-2.83645631303235,-4.0761189472421,-4.0761189472421,-2.83646497216939
0.5,0.05,8.885,-2.83368614386069,-4.08391722572262,-4.08391722572262,-2.83369492732886
0.5,0.05,8.9325,-2.83113949722061,-4.09145868762891,-4.09145868762891,-2.83114840615706
0.5,0.05,8.98,-2.82881517317289,-4.09874372927505,-4.09874372927505,-2.82882420871674
0.5,0.05,9.0275,-2.82671204165166,-4.10577275876301,-4.10577275876301,-2.8267212049439
0.5,0.05,9.075,-2.82482904163146,-4.11254619576462,-4.11254619576462,-2.8248383338149
0.5,0.05,9.1225,-2.82316518033566,-4.11906447131744,-4.11906447131744,-2.82317460255481
0.5,0.05,9.17,-2.82171953248547,-4.12532802763415,-4.12532802763415,-2.82172908588645
0.5,0.05,9.2175,-2.82049123958864,-4.13133731792537,-4.13133731792537,-2.82050092531909
0.5,0.05,9.265,-2.81947950926727,-4.13709280623554,-4.13709280623554,-2.81948932847627
0.5,0.05,9.3125,-2.81868361462394,-4.14259496729179,-4.14259496729179,-2.8186935684619
0.5,0.05,9.36,-2.81810289364548,-4.14784428636553,-4.14784428636553,-2.81811298326399
0.5,0.05,9.4075,-2.8177367486437,-4.15284125914653,-4.15284125914653,-2.81774697519548
0.5,0.05,9.455,-2.81758464573265,-4.15758639162941,-4.15758639162941,-2.81759501037143
0.5,0.05,9.5025,-2.81764611434166,-4.16208020001224,-4.16208020001224,-2.81765661822201
0.5,0.05,9.55,-2.81792074676364,-4.16632321060719,-4.16632321060719,-2.8179313910409
0.5,0.05,9.5975,-2.81840819773826,-4.17031595976302,-4.17031595976302,-2.81841898356839
0.5,0.05,9.645,-2.81910818406938,-4.17405899379924,-4.17405899379924,-2.81911911260881
0.5,0.05,9.6925,-2.82002048427637,-4.17755286895177,-4.17755286895177,-2.82003155668189
0.5,0.05,9.74,-2.82114493827886,-4.18079815133012,-4.18079815133012,-2.82115615570745
0.5,0.05,9.7875,-2.82248144711453,-4.18379541688574,-4.18379541688574,-2.82249281072322
0.5,0.05,9.835,-2.82402997268958,-4.18654525139152,-4.18654525139152,-2.82404148363528
0.5,0.05,9.8825,-2.82579053756157,-4.18904825043239,-4.18904825043239,-2.82580219700092
0.5,0.05,9.93,-2.82776322475424,-4.19130501940679,-4.19130501940679,-2.82777503384341
0.5,0.05,9.9775,-2.82994817760409,-4.19331617353894,-4.19331617353894,-2.82996013749864
